thumb_mcp, thumb_pip, thumb_hes, index_mcp, index_pip, middle_mcp, middle_pip,Label
217.5,218.25,179,221.25,214,233,205,3
214.75,216.75,180.25,224.5,215.75,233,203.5,3
216.5,218.75,179.5,223,213.75,231.75,203.75,3
216.75,217.5,180,222.75,214.5,234,206,3
216,217.25,179.75,223.75,216,233.25,205,3
216,218,180,223.75,214.75,232.5,204.5,3
216.75,216.75,180,222.75,214,232,204.25,3
217,217.75,179,223,214.25,233,205.5,3
215.75,216.5,180,223,215.75,232.75,204.5,3
216.75,218.25,180.25,223.5,213.5,232,204.75,3
217.5,217.5,179,222.5,213.5,234,205.75,3
216.25,217.25,180.25,224.5,215.25,233.5,203.25,3
216.25,218.5,178.25,222.75,213.75,232.75,204,3
215.5,217.5,180,223,214,232.25,204,3
216.25,216.75,179.75,222.25,214.25,232.75,204.75,3
215.75,216,180,222.75,216,232.25,205.25,3
216.25,217.75,180.5,222.5,213.25,231.5,205,3
216.75,217.75,179.5,222.25,215.25,234.25,206,3
214.75,216.25,179.5,223.5,217,233.25,204.5,3
217,218.5,180,223.5,213.5,232.5,204.5,3
216.75,217.5,178.75,223,214.25,232.75,203.75,3
216.25,217.25,179.75,223,215.25,232.5,204.5,3
216,217.75,179.75,224,215.5,233,205,3
215.75,218.25,180.5,223.5,214.25,232.5,205.25,3
216.75,217.5,179.5,222.75,216,233,205.75,3
216.25,216.5,178.75,222.5,216,232,204.25,3
216.75,218,180.25,222.25,214.5,232,205,3
217.25,217,179.5,223,215,233.75,205.5,3
216,217.25,180.75,223.5,214.25,232.5,204.5,3
216.75,217.75,179.5,223.25,214.5,233.25,206,3
215.75,217.75,180.75,224.25,214.5,233.25,206,3
217.25,218.25,179.75,222.25,214.75,232.5,205.25,3
215.75,216.75,180,223.25,215.75,232.75,204.25,3
216.25,218,181,223.75,215.25,232.5,204.25,3
215.75,217.75,178.75,222.5,214.5,233.5,205.5,3
215.25,217.5,180.25,223.75,214,233,204.75,3
216.75,218.25,179.5,223,214,232.25,204,3
215.5,217.5,180.25,222.75,214.5,232.5,204,3
216.5,218,179.5,222.75,214.75,232,204.5,3
215.25,217.5,179,222.25,215,233,204,3
215.75,217.75,180,222.5,214.25,231.5,204.5,3
217.5,218.5,179.75,223.25,215.25,232.25,204.5,3
216,217.25,179.75,222.75,215,232.25,204.75,3
216.25,217,179.5,223,215.25,231.75,204,3
216.25,217.5,179.25,222.5,214.5,232.25,205.25,3
216.25,217,180,223.5,213.5,231.75,204.5,3
216.75,217.75,179.25,222.75,214.25,233.25,205.25,3
216,217,179.5,223.5,214.25,232,204.25,3
216.5,217.75,179.25,222.25,213.25,232,204,3
216.25,217.25,180,223.75,213.5,231.75,204.5,3
216.25,216.75,179.5,222.75,215,232,204.25,3
216,217.5,180.75,223.25,213,233.25,204,3
216.25,217,179.75,223,214.5,233,204.5,3
216.25,218.5,180.5,222.75,213.5,232.75,202.75,3
215.75,217.5,179.25,224,215.25,234,205.25,3
215.25,217.25,180.25,222.5,213.75,231.75,203.5,3
215.5,217.25,178.75,222.75,215.25,232.5,204,3
216.25,217.25,179.5,221.5,214.25,231.75,204.5,3
216,216.5,179.5,223,215.25,233,204.25,3
216.5,217.5,181.25,222,214,231.75,203.25,3
215.75,217.25,179.5,223,214.25,232.25,203.75,3
216.75,217.75,180.5,222.75,214.25,232,205.5,3
215,216.5,179.25,222.75,214.25,232,202.75,3
216.25,218,179.75,222.25,213.75,232.75,204.25,3
216.5,216.75,179,223.5,214.75,232.25,202.25,3
216.5,218,178.75,222.5,214.25,232,204.5,3
216,216.75,180.5,223,213.25,231.75,204.25,3
215.75,217,179,221.25,214.25,231.75,204.25,3
215,216.75,180,223,214.75,232.25,203,3
216,217.25,179.25,222.5,214,232.75,204.75,3
215.5,217.5,181.25,224.25,214.5,231.75,203.25,3
217,217.5,178.75,222,214.5,233,204.75,3
215.25,217.5,179.75,223.25,216,233,202.25,3
216.75,216.5,179.75,221.75,213.75,231.75,204,3
215.5,217.75,178.75,223.25,214.25,232,204,3
216.5,217,179.75,221.5,214,233,204.75,3
214.5,217.75,179,222.25,214.75,231.5,204,3
215.25,217,180.25,223.75,214.5,233,203,3
216.25,218.25,180.5,221.75,213.75,231,204.5,3
215.25,216.25,178.75,221.75,214.25,233,204.75,3
215.25,217.25,179.75,223.75,213.75,230.5,203.5,3
215,217.75,179,221.25,214.5,232.75,203.25,3
217,218.25,179.5,222.75,213.75,232.25,204,3
214.75,216.5,179.25,223,215.25,233.5,203.25,3
216.5,217.5,181.25,223.5,213,231.25,204,3
215.75,217.5,180,222.75,214.25,231.5,202.5,3
217,217.5,178.5,221.25,214.5,233.25,205.5,3
213.75,215.25,178.75,222.75,215.5,233,202,3
216.25,217,180,222,212.25,232,204,3
216.5,218,178.75,222.25,214.25,232.25,204.75,3
215.25,217,179.25,221.5,215,233.5,204,3
214.5,217,179.75,223.5,215.75,231.75,201.25,3
215.75,217.75,179,221.75,213.5,232.5,204.25,3
216.25,217,180.25,223.25,212.75,232.25,203.75,3
215.5,217.25,178.75,222.25,215,232.75,204.75,3
215.25,217.5,180.5,224.5,215,231.5,202,3
216.75,218.75,179.5,220.25,213.25,232.25,203.75,3
215.25,216.5,179.25,223,215,232.25,203.5,3
215,217.25,179,222.5,213.75,232.5,203,3
216,218.25,180.25,222.75,214,230.75,203.5,3
217.25,217.25,178.75,221.75,215.25,233.25,204.75,3
215.75,217.25,180,223,214.25,231.75,203.75,3
216,214.75,179,223,214.75,233.25,203.75,3
216.25,218.25,179.75,222.75,212.5,230.5,203.75,3
217,216.25,177.75,222.25,215.25,233.25,204.5,3
214.75,217.25,179.75,223.25,215.25,231.75,203.25,3
216,217.25,179.25,223.5,214,232.75,204,3
216.5,217.25,180.5,223,214.25,233.25,204.25,3
214.75,215.5,179.5,223,214.75,232.5,203.75,3
216.25,218.25,179.5,222,213,232,204,3
215.5,216.5,178.25,223.25,214.75,232.25,203,3
216.5,218.75,180,222.75,213.5,232.5,204,3
215,216,179.25,222.5,214.25,232.5,202.25,3
216,218,179.75,222.5,213.5,231.5,202.5,3
216,217.75,180,223.5,215.25,232.75,203.5,3
215.5,217.75,179,221.75,214.25,233,203.75,3
214,216.75,179.75,222,213.75,231.5,203,3
216.5,217,179,221.5,214.5,232.75,204.75,3
214.75,216.75,179.75,223.75,214.25,231.75,203,3
216.75,217.75,179.5,222.25,214.5,232.25,204.75,3
215,217.5,179.5,222.25,214.5,232.25,202.5,3
215.75,218,179.5,223,213.5,232,204.75,3
215.5,217.5,179.75,223.25,214,232.25,201.75,3
216.5,217.5,178.75,223.75,214.75,232.25,205.75,3
216.5,218,179.5,223,215,232.5,205.75,3
214.75,217,178.5,223,216.25,233.5,203.75,3
217,219,180.5,223,213,230.25,203,3
216.5,216.25,179,221.5,214.5,233.75,204.5,3
215,217.25,180.25,224.75,213.25,231.75,203.75,3
216.5,217.5,179.5,222.5,213.75,233.25,204,3
216.5,218,179.75,223,214.5,233,205,3
215.5,216.75,179.5,223.5,215,233,204.25,3
215.25,217.5,180,223.5,214,233.25,203.75,3
216.25,217.75,179.75,223,214.25,231.75,204.25,3
216.5,218.25,178.75,221.25,214,233.5,205,3
214.5,217.5,180,225,215.5,232.5,202.25,3
215.75,219.5,180.75,221.75,212.75,230.75,205,3
215,216.75,179,222.75,215.5,234,204,3
215.75,217.25,180,223.5,215,233,202.75,3
215.75,217.5,178.75,222.75,214.25,232.25,203.75,3
216.75,218.25,179.75,222.25,215.75,232,205,3
215.75,216.75,179.25,223.25,215,233.5,205,3
216,216.25,179.5,224.75,214,232.5,202.75,3
216.75,218.75,180.25,222.25,214.25,231.5,205,3
217,217.75,178.5,223,215,234.5,205,3
215.25,217,180.5,225.5,215.75,232,201.5,3
216.75,218.5,179.75,222.25,213.25,231.75,205,3
216.5,218.25,179.5,222.5,215,233.25,204,3
215,216,181,224,215,234,203.5,3
216.25,218.25,180.75,224,215,231.75,203.25,3
217,218.25,180,222.5,214,232.25,204.25,3
216.25,216.5,178,222.5,214.75,233.75,203.75,3
214,217.25,180,224.75,214.5,232.5,202.75,3
217.25,219,180.25,223,213.25,232,205.5,3
215.5,217.25,178.5,222.25,215,234.25,204.75,3
215.25,217.75,180.25,224,214.75,232.25,204,3
216.5,218.25,179.5,223.5,214.75,232,203,3
216.75,218,179.75,222,214.75,232.25,205,3
216.5,217,179.5,223,213.5,233.75,204.5,3
215.75,217,180.5,223.75,215,232.25,203.5,3
216.5,218,180.25,222.5,213.75,232,204.25,3
216.75,216.75,178.5,223.5,213.5,234.5,205.5,3
215,216.75,180.5,223.75,214.25,232.25,202.75,3
216,218.5,179.75,223.75,212.75,232.5,204,3
216,217.75,179.75,223,214.75,233,204,3
216.5,216.75,180.25,223.25,214.25,233,205,3
215.75,217.75,180.75,223.25,215,232.25,202,3
216.25,218.25,179.5,221.5,213.5,232,204.25,3
215.5,217.5,179,222.5,215,233.25,204.25,3
214.75,216.75,180.75,224.5,216,233,202.75,3
216.25,218.25,179.75,222.75,213.75,233,204.75,3
216.5,217.75,179.5,223.75,216,233.5,203.75,3
216.25,217.75,180.75,223.5,214.5,232.75,204.25,3
216,218,179.5,223.75,215.25,233,204.5,3
217.5,218.75,180,224.5,215,231.75,203.25,3
216.25,217.5,179,222.5,215,232.75,204,3
214.5,217.75,180.25,223.75,214,232.5,203.5,3
217,218,180,223.5,214.5,232.25,203.75,3
216.25,216.75,179.5,222.75,215,233.75,204.5,3
216.25,217.5,180.25,224.25,214.25,232,204.5,3
216,218.25,179.25,222.25,214,232.5,204.75,3
215.5,217,180,222.75,214.75,233.25,204,3
215.75,217.5,179.25,221.75,213.75,232.25,204,3
214.5,217,180.75,224.75,214,233,204.25,3
216.75,218.5,180.25,223.75,213.75,233.25,204.5,3
216,217.25,179,222,214,232.75,204.25,3
215.25,217.5,180.5,223.25,214.75,231.5,203.5,3
216.75,218,180,223,213.5,232,204,3
216,217.25,179.25,222.25,214.5,233,203.25,3
215.75,217,179.5,224,213.5,232.25,204.25,3
216.5,217,179.75,223,215.25,232.5,203.75,3
216.25,218.5,179.75,223.5,215,232.75,204.75,3
217.25,216.75,179,222.75,215.25,232.75,204.75,3
215.25,216.75,179.5,222.75,213.5,233.25,204.25,3
216.25,217.5,179.75,223.25,214.25,231.5,202.75,3
217,218.25,180.75,222.75,214.75,233.25,202.75,3
215.75,216.5,180,224.25,214,231.75,204,3
216.5,217.25,179.25,223.25,214,233,204.25,3
215.5,217.5,180.25,223.5,214,232,204.25,3
216,217.25,179,222.5,213.25,233,204,3
215.5,217,180,222.75,214.25,233,202.75,3
216,217.5,180.25,223.5,214,232.5,204.75,3
216,218,179.75,223.25,214.5,232.5,204.25,3
216.5,216.5,180.5,222.25,214.25,232.75,205,3
216.25,219,180,222.75,214.75,231.75,203.25,3
214.75,215.5,178.75,223,213.75,233.25,205.25,3
216,218.25,179,222.5,214.5,231.75,204,3
215.75,216.75,178.75,222.75,214.25,233,205.25,3
216,217.5,179.75,223.5,214.5,232.25,204.25,3
215,218.75,179.5,223,214.75,233,203.25,3
216.5,217.25,180.75,222.25,213.75,232,204.25,3
215.75,217.5,179.75,223,213.25,233.25,204.25,3
216,217.5,180.25,222.75,214,232.25,204.25,3
214.75,216.75,179.5,223.25,215.25,232.25,203.25,3
216.75,218.25,180.5,221.5,212.5,232,203.75,3
214.5,216.75,178.75,223,214.25,232.25,203.75,3
215.75,217.5,179.25,222.25,213.25,231.25,204,3
214.5,216.25,179,223.25,215.5,232,203.75,3
216.25,217.75,179.25,222.75,213.5,233,204.25,3
215.25,217,179,223.5,214.75,232.5,203.5,3
215.5,217.5,179.5,222,214.25,232.75,204.5,3
215.5,217.75,180.25,223.75,214,230.5,203,3
217,216.25,178.75,221.25,214.75,232.75,205.25,3
214.75,217,179.75,223.75,215,232.25,203.25,3
216.5,217.75,179.5,222,213.25,232.25,203.75,3
215.5,217.5,179.75,223,214,232.25,204,3
216.25,216.5,179.25,222.5,214.75,233,204,3
215.75,217.5,178.5,223.5,214.25,231.75,202.75,3
215.25,217.25,179.25,222.75,213.75,232.75,203.75,3
216.75,218,179.75,223,212.25,231.75,205,3
214.25,215,179,221.5,215,234.5,205,3
215.5,218.25,181,223.5,213.5,230.5,204,3
215.5,217.25,179,222.5,214.25,233,203.25,3
215.75,217.25,179.25,221.75,213.5,232.5,204.25,3
215.25,216,179,222.75,215,233.25,204,3
215.5,218,180.25,222.25,211.75,232,203,3
216.5,216.75,179,223.25,213.5,232.5,204.5,3
216,217.25,178.75,221.5,214.25,233,204,3
214.75,216.75,180.25,224.5,215.25,232.5,203.25,3
217.25,219.25,179.75,221.75,213,232,204.25,3
215,216.75,178.75,222.5,213.75,232.25,204,3
215.5,217.25,179,222.75,214.25,232.5,202.75,3
214.5,217.25,180,224,213.5,231.25,200.75,3
217,218,179.25,221,213.25,232.25,204.25,3
215,216.75,180.25,222.75,214.25,233.25,204,3
216.25,216.75,178.75,222.75,215,232.25,203.75,3
214.75,218.25,180.5,222.5,213.5,230.5,202.25,3
217.25,217.5,178.25,220.75,212.25,233,205.75,3
214,216.25,180,223.25,215.25,233.25,202.75,3
215.25,216.75,179.25,223.25,213.25,232.5,203.75,3
216.5,218,180.5,222.75,212.5,232.75,202.75,3
216,216.75,178.25,222.75,213.5,233.5,204.75,3
214.5,217.75,179.75,223.25,214.25,231.5,203,3
215.5,217,179.75,223,214.75,231.75,204,3
216.5,218.25,180,223,213,231.5,204.75,3
216.75,216,178.25,223.5,214.5,233.25,203.75,3
215.25,217.5,179.5,224,214.5,231.25,201,3
216.5,217.75,179.75,222.75,214,232.5,203.75,3
215.5,217,179,221.75,215,232.75,205.25,3
215.25,216.5,178.5,224,215.25,232.75,204.25,3
216.25,217.25,180.75,222.25,213.25,232.25,204.25,3
215.75,217,179,222.5,215.25,233,203.5,3
216.5,217.25,179.5,222.75,213.5,233,204.25,3
214.25,216,179,223,214.25,232.5,203.25,3
216.25,218.5,180,222.5,212.75,231.75,204.25,3
215.5,216,179,222.5,214.5,233.5,204.5,3
216,217.25,179.75,223,214,232,204.5,3
214.75,218,180.25,223,214,232.5,203.75,3
216.25,217.5,178.25,221.75,214.75,232.75,204.5,3
215,217.75,180,224.5,214,231.25,202.5,3
216.5,217.5,179,221.75,213.25,232.75,204.25,3
214.75,217.75,179.5,223.5,214.25,231.75,203,3
216.25,217.75,179.5,222.25,214.25,231.75,204.5,3
215.75,217,178.75,223.25,214.5,232.75,203.75,3
216,218.25,179.25,222.75,213.75,232.5,204.25,3
216,217.25,178.5,223.5,214.5,231.75,204.25,3
215.5,217,179.25,223.5,213.75,233,201.25,3
216.25,217.5,179,223,213.25,231.25,203.75,3
216,216.5,178.75,223,216,233.5,205,3
215.25,217.5,180.5,224,214.25,231.75,202,3
216.25,217.75,179.5,222.75,212.5,233,205.75,3
216.25,217.75,180.25,223.5,214.5,233,204.25,3
215.25,217,179.75,222.5,214.75,232.75,204,3
215.25,218.25,180.25,222.5,214,232.5,203.5,3
217,217.5,178.75,222.25,215,233,204,3
217.5,217,178.5,222,212,233.25,204.5,3
215,216.25,180.5,224.5,214,231.25,202.5,3
218.25,219.25,179.5,221.25,213.5,232.5,204.5,3
214.75,216,178.75,223.25,215.5,234,203.75,3
215.75,217.5,180,224,214.25,231.25,205.5,3
216.5,218.75,179.75,222.75,213.25,231.75,204,3
216.75,216.75,177.75,223.25,215,233.5,205,3
215.5,216.25,180,224.25,216.5,233,203,3
215.25,217.75,180,223.25,213.5,231.5,203,3
216.75,218,179.5,221,213,232.75,203.5,3
214.75,215.5,178.75,223.5,215.75,234.25,204.25,3
215.5,218,181,224.5,213.75,231.25,203,3
216,217.75,179,222,213.75,233.75,204.25,3
215.75,217.5,179.25,222.75,215.25,233.5,205.5,3
215,217.25,180,223.5,215.75,232.25,203,3
215.5,217.25,179.75,223.5,213.5,232,202.75,3
216.5,218.5,179.5,222.5,214.5,233,205.25,3
214.75,217,179.25,223.5,215,233.5,204.25,3
216.5,219.5,180.75,224,214.5,230.5,203.5,3
217.25,218.25,179.25,220.75,213.75,233.25,204.5,3
214.25,216.75,178.25,223.25,216.25,233.5,204.25,3
216.5,218.25,180.5,223.75,214.75,231.75,204.25,3
216.75,217.75,178,223.25,212.5,233.25,204.25,3
216,217.5,178.75,223.5,213.25,232.75,205,3
215.5,217.75,179.75,223.5,215.75,233.5,203.75,3
216.5,218.25,180.5,223,214.25,232.25,203,3
217,218.5,179.5,222.25,214,232.25,206,3
215.75,215.75,179.25,225,215,234.5,204.5,3
215,218,180.75,223.25,214.75,230.75,203.25,3
216.75,218,179.25,222.25,213.5,233.5,204,3
217,217.5,179.75,224,215,233,203.75,3
216,217,179.75,223.25,215.5,232.75,204.5,3
216.25,218,179.75,223.75,214,232.5,203.25,3
215.5,217.25,179.5,222.5,215,233.25,204.25,3
215,216.5,179,223.25,215,233,203.75,3
215.25,218.5,180.5,223.25,214.5,231.75,203.25,3
217.5,218.25,179,221.25,214,232.75,205,3
215,217.25,179,224,215,233,204,3
216.5,218.25,180,223,214.75,231.5,203.75,3
216.25,217.25,180,223.5,214.75,232.5,204.5,3
215.25,217,178.75,223.25,214.25,232,204.75,3
216,217,179.5,224.5,212.75,232.75,204.25,3
215.75,217.25,179.75,222.75,214.5,231.5,203.5,3
216.5,217.5,179.75,222.75,213.75,233,204.75,3
215.75,217.25,179.5,223.75,214.75,233.75,204.5,3
215.25,218,180.5,223,213.5,231.25,204.75,3
217,217.25,179.25,222,214.25,233.25,204,3
216,217.25,180.25,224,214.5,233.25,203.75,3
215.25,217.25,179.5,222,214.25,233.25,204.25,3
216,219.25,180.5,223.5,214.75,232.5,202.75,3
216.25,217.75,179.75,223,214.75,233.5,203,3
215.5,218,179,223.25,214.5,233,203.5,3
215,217.75,180,222.75,214.5,232.5,203.75,3
216.5,218,179.25,222.25,214.25,232.25,204.75,3
216,217.75,178.75,222.75,214,232.75,203.5,3
216.75,218.25,179.75,222.5,214,232.25,204.25,3
217,216.75,179.25,223,213.75,232.5,203.75,3
216,217.5,179.25,222.75,214,232.5,204,3
215.5,216.5,179.75,223.5,213,232.25,204,3
215.5,218,180,223.75,214.5,233,204,3
216,218.5,180.25,222.5,214.25,232.75,204.25,3
216.75,216.75,179,222,215.75,232.75,204.75,3
215.5,216.75,180,222.75,214.75,232.5,204.5,3
215.75,217,178.75,221.25,214,232.5,204.5,3
215.5,217,179.75,222.75,214,233.25,203.25,3
216,216.25,179,222.5,214,233,204.75,3
215.5,218,178.5,222.75,215,232.5,203.25,3
215.5,216.75,180,222.75,213.25,232,204,3
215.25,217.25,178.75,222.25,214.25,231.5,203.5,3
215.5,218.25,179.75,222,214.5,233.75,204,3
216,217.75,179.75,222,214.5,231.5,203.75,3
213.75,217.25,179,222.25,215.25,233.25,203.5,3
216,217.5,179.75,222,213.5,231.25,204.25,3
214.75,217.5,179,222.75,214.75,232.75,203.5,3
215.75,217.25,179.5,223.25,212.75,232,204,3
215.5,217.25,178.5,222.25,214.25,232.75,203,3
215.75,217.25,179.75,222.5,213.5,232.75,204.5,3
214.75,217,179,223,213,231.5,203.25,3
216,217,179,222.75,213.5,232.5,204.75,3
215.25,216,179.75,223.5,214.25,231.25,202.5,3
217,218.5,178.75,220.75,213.5,233,205,3
214.75,216.25,179.25,223.25,214.75,233.25,203.25,3
214.75,217,179,221,213.5,230.75,203.5,3
215.5,217.25,180.25,223.25,214.25,231,204.25,3
215.75,217.25,178.75,222.5,214.5,232.25,203.75,3
215,217.25,179.75,223.5,214,232.75,203.25,3
215.75,217.25,179,222,213.75,233,204.5,3
215,218,180.25,223,213.5,232,203.5,3
215.75,216.5,178.25,222,213.25,233.25,204.5,3
215.5,218,179.75,223.5,214.5,230,202.75,3
216.25,217,179,221.5,214.25,232.75,202.75,3
215.5,217.75,179,222.5,214,231.5,203,3
215,216.25,178.25,222.5,213.75,232.75,203.5,3
215,216.75,179.25,222.75,213.25,232.75,204.5,3
216,217.75,178.5,222.75,214.5,232,204.25,3
216.25,217.5,179.25,221.5,214,232.25,205.25,3
213,217.25,178.75,223.25,214.5,233,203.5,3
215,217.5,180.25,222.5,213,231.5,203.5,3
216.5,216.75,178.25,222.5,213.75,233,204.75,3
215.75,216.25,179.5,222.75,214,233,204.25,3
214.5,217,179.25,223.5,214.25,231.5,203.25,3
215.75,218.75,179.75,221.5,213.25,231.5,204.5,3
215.25,216.25,178.75,222.75,214.25,233.25,204.25,3
215.5,216,178.5,222,213.25,232.5,202.25,3
213.25,217.5,179.75,224,214.5,232.5,203,3
217,218.75,179.5,221.25,213.5,232.25,204.5,3
214,214.75,178.25,222,213.75,233.25,203.5,3
215.5,216.5,179.25,223.25,214.25,232.5,203.25,3
215.25,218.5,180,222.75,213.25,231.25,202.75,3
216.25,217,178.25,221.25,214,233.25,204.75,3
213.75,216.25,179,223.5,214.25,232,203.5,3
215,217.75,179.5,222.5,213.75,232.5,204,3
216.5,218,180.5,223,213.5,231,204,3
216.25,216.75,178.25,221.5,214.75,234.5,205.75,3
214,216.75,179.25,224,215,231.75,203,3
215.75,218,180.75,222.75,213,232.25,203.5,3
216.5,219,179.5,222,212.75,231.25,203.75,3
214.5,215.25,178.25,222.25,214.5,232.75,203,3
214.25,217.25,179.5,223,213.25,230.75,202.5,3
215.25,217.5,179,221.75,214.25,231.75,204,3
216,217.75,179,222.5,212.75,232.25,204.5,3
214,215.25,178.5,222.5,214.5,233.5,204.5,3
215.25,215.5,180.5,223.25,213,230.5,202.5,3
216,217.75,178.5,221,212.25,232.75,203.75,3
215,216.75,178.5,222.5,213.5,234,204.5,3
213.25,216.5,179.5,223.25,215,232.5,204.25,3
216.5,218.25,179.5,222,213,232.5,204.5,3
215.25,217.25,178.75,223,215,233,204.25,3
216.25,217.25,179,221.75,212,232.5,204,3
214,216.25,179.75,223.5,214.5,232.75,201,3
215.75,218,180,221.5,213.25,231.75,204,3
215.25,216,178.75,223.5,214.75,234.25,204.25,3
214.5,217,180,223.25,215,233.25,203.75,3
216.25,218.75,180.25,223,214,231.5,204.25,3
216.5,217,178.25,221.75,214.25,233.25,205,3
213.75,216.5,179.75,224.25,213.75,232,201.75,3
216.5,217.5,178.25,223,215,233.25,203.5,3
214.5,217,180.5,222.75,212,231.5,201.75,3
216,218,178.25,223.5,214.5,234.5,205,3
215.25,217.25,179.5,223.25,215.25,231.75,202.75,3
216,218.5,180,222.5,213.5,231.5,204.25,3
216,217,179.25,222.25,213.75,233.5,204.75,3
215.25,216,179,224,214.75,232.25,204,3
215.25,218.75,179.75,222.25,213.25,232,203.5,3
215.5,216.75,179,223,214.75,233.75,204.25,3
214.75,217.75,179.75,221.75,212.75,232.5,204.25,3
215.75,216.5,178.75,222.75,213.25,232,204.75,3
215,218.5,180,222.75,214.5,231.5,204,3
216.5,217.25,179.75,222,214,233,204.5,3
216,216.75,180.5,224,215,233.5,204.25,3
216.25,217.75,180,223,214,232.25,203.75,3
215.75,217,179.75,223,215,232.75,204.25,3
216.5,218.25,179.75,223.75,214.25,232,202.75,3
217.75,217.75,179,222,214.25,234,205.75,3
214.5,217,179.75,224.5,215,231.25,202.75,3
216.75,218.5,180,222.75,213.5,234.25,204.5,3
216.75,217,179.5,223.5,214,233.5,204.25,3
215.25,217,179.25,223.75,214.75,233.5,204.5,3
216.25,217,180,223.5,214,232.5,204.75,3
216.25,218,179.75,223.5,214,232.75,204.25,3
216.75,218,178.75,222,213.25,232.5,204.5,3
215.25,216.75,179.75,223.25,215.25,233.75,203.75,3
217,219.5,180.5,223.25,213.25,231.75,203.25,3
216.75,217.25,178.75,222.25,213.75,233.75,204,3
215,217.5,179,224,214.5,233.25,203.5,3
215.5,218.25,179,222.75,214.25,232.75,204,3
215.25,218,179.75,222,214,233,204,3
216,218,179.75,223.5,213.25,233.5,204.5,3
216.25,217.5,179.25,224,214,233,204,3
215.75,218,180,223.75,214,231.5,204,3
217.5,217.25,179,220.75,214.25,234,204.5,3
215.25,216,179.5,224.75,215.25,233.25,202.75,3
216.25,217.5,179.75,223,213.25,232.5,204.25,3
215.75,217.25,179.5,222.25,214.25,234,205.25,3
215.75,217,179.75,223.75,214.25,233.25,204.25,3
216.5,217.75,179.75,223,214,232,203,3
216.25,218,179.75,224,213.5,232.5,202.75,3
217,218,179.75,222,214.5,234,205.25,3
214.25,217,179.5,223.5,215,233,203.5,3
216,218,180.25,222.75,211.75,231.5,203.5,3
216.25,218,179.25,222,211.25,234,204.75,3
216,217,179.75,223.5,214.5,233.5,203.25,3
215.75,217.5,179.5,222.5,212.5,231.5,202.75,3
216.25,218,179.75,223,215,233,204.25,3
216.75,218.5,178.25,222.5,214.25,233.5,204.25,3
215.25,217,179.5,223.75,214.25,232.75,204,3
216.25,218.75,179.75,223.5,214.25,231.75,205.25,3
216.5,216.5,179,221.75,214,232.25,205,3
215,217,180,223.25,214.25,232.75,203.25,3
216,216.75,180,223,212.75,232.25,206,3
216.25,216.75,179.5,222.5,214.5,233.25,204.5,3
216,217.25,180.25,223.5,215,233.25,204.5,3
216.5,217.25,180,224.25,214,233.25,203.5,3
215.5,216.5,179.75,223,213.75,232.5,204.25,3
215.75,217.5,179,222.5,213.5,233.25,205,3
215.75,216.5,179.25,223.25,216.5,232.75,204.5,3
216.25,218.25,180,223.25,213.5,232.25,204,3
216.25,216.75,179.75,222,215,234.25,204.5,3
216.25,217.75,179.75,223,215.25,233,201.75,3
215.5,216.75,179.5,222.75,213.5,233,204.5,3
216.5,219,179.25,222.75,212.5,232.25,203.75,3
216,217,179,222.75,214.5,233.5,203.5,3
216.75,216.5,178.75,222.75,214,231.75,203.5,3
215.75,218.25,180.25,222.25,214.25,232.5,203.75,3
217.5,217,179.25,222.25,214,233.5,206,3
215,217.25,179.75,223,215.25,232.75,202.75,3
216.25,217.25,179,222,213.75,233,205.25,3
216.75,217.5,179.25,223.5,213.75,233,203.5,3
216.25,217.25,179.5,222,214,233.75,204.75,3
215.75,217.25,179.5,223.25,214.5,232.5,204.75,3
215.25,216.75,179.75,222.5,213,233.25,203.25,3
216,216.75,179.5,222.5,213,233.5,205.25,3
215.75,217,178.75,222.5,214.75,233.75,203.5,3
